metric_val,query_id,model
0.3854761904761904,query-84,TCT-ColBERTv2+t5
0.560973575036075,query-85,TCT-ColBERTv2+t5
0.7288499898794016,query-86,TCT-ColBERTv2+t5
0.41100250743554867,query-87,TCT-ColBERTv2+t5
0.49267553911516765,query-88,TCT-ColBERTv2+t5
0.4562770562770562,query-89,TCT-ColBERTv2+t5
0.574172344376347,query-90,TCT-ColBERTv2+t5
0.7586205405031318,query-91,TCT-ColBERTv2+t5
0.4372391066490445,query-92,TCT-ColBERTv2+t5
0.5114325040360972,query-93,TCT-ColBERTv2+t5
0.13443104514533086,query-94,TCT-ColBERTv2+t5
0.5375194235588971,query-95,TCT-ColBERTv2+t5
0.24642857142857144,query-96,TCT-ColBERTv2+t5
0.3970346851188616,query-97,TCT-ColBERTv2+t5
0.5321428571428571,query-98,TCT-ColBERTv2+t5
0.738490675990676,query-99,TCT-ColBERTv2+t5
0.6081873934146661,query-0,bm25
0.37304433494698647,query-1,bm25
0.4583843901136553,query-2,bm25
0.617726454057313,query-3,bm25
0.4502847997413215,query-4,bm25
0.3782562398841469,query-5,bm25
0.8448343079922027,query-6,bm25
0.3108489940011679,query-7,bm25
0.6907563025210084,query-8,bm25
0.007407407407407408,query-9,bm25
0.11618443597948012,query-10,bm25
0.13229166666666667,query-11,bm25
0.5198412698412699,query-12,bm25
0.9039404223227753,query-13,bm25
0.3765686330688408,query-14,bm25
0.7201388888888888,query-15,bm25
0.8880952380952382,query-16,bm25
0.5224989357173265,query-17,bm25
0.46699737811375613,query-18,bm25
0.22981663929939794,query-19,bm25
0.5215452847805788,query-20,bm25
0.7747414622414621,query-21,bm25
0.5128934337267671,query-22,bm25
0.7790031047383987,query-23,bm25
0.863095238095238,query-24,bm25
0.3432098765432099,query-25,bm25
0.8570760233918129,query-26,bm25
0.3290637717942682,query-27,bm25
0.9354545454545455,query-28,bm25
0.5720793005633296,query-29,bm25
0.4326586656342754,query-30,bm25
0.6278398853207036,query-31,bm25
0.4656470041112225,query-32,bm25
0.643971315599605,query-33,bm25
0.37985275178823563,query-34,bm25
0.5138479810855722,query-35,bm25
0.47857420357420355,query-36,bm25
0.4417420814479638,query-37,bm25
0.33100105712231687,query-38,bm25
0.5093537414965986,query-39,bm25
0.8823717948717948,query-40,bm25
0.9897435897435898,query-41,bm25
0.6280468973612786,query-42,bm25
0.7149327037258072,query-43,bm25
0.16027327935222674,query-44,bm25
0.34226190476190477,query-45,bm25
0.504728572272432,query-46,bm25
0.7286310308049437,query-47,bm25
0.6795179310805461,query-48,bm25
0.35412129790940766,query-49,bm25
0.7400451096849221,query-50,bm25
0.6622751322751322,query-51,bm25
0.3367965367965368,query-52,bm25
0.5511582528855669,query-53,bm25
0.6205510825576359,query-54,bm25
0.39591750841750845,query-55,bm25
0.46818181818181814,query-56,bm25
0.7777777777777778,query-57,bm25
0.39391635210994963,query-58,bm25
0.34922516171810775,query-59,bm25
0.5899682859241683,query-60,bm25
0.3145363408521303,query-61,bm25
0.5491532976827094,query-62,bm25
0.6084267040149393,query-63,bm25
0.5394586894586895,query-64,bm25
0.8286090234619646,query-65,bm25
0.19713064713064712,query-66,bm25
0.3005754291702004,query-67,bm25
0.7885345047109753,query-68,bm25
0.3376356161630401,query-69,bm25
0.2686447811447812,query-70,bm25
0.927316594654056,query-71,bm25
0.8146652864044167,query-72,bm25
0.5060839313388039,query-73,bm25
0.4161609484723304,query-74,bm25
0.18194444444444444,query-75,bm25
0.7556788999316622,query-76,bm25
0.10985797827903092,query-77,bm25
0.4005901505901505,query-78,bm25
0.6561627944188427,query-79,bm25
0.5105930785861582,query-80,bm25
0.5560224089635855,query-81,bm25
0.6356093636458009,query-82,bm25
0.5071428571428571,query-83,bm25
0.9001058201058202,query-84,bm25
0.38645833333333324,query-85,bm25
0.7629306505979935,query-86,bm25
0.21019205889895545,query-87,bm25
0.5137091108066341,query-88,bm25
0.3585714285714286,query-89,bm25
0.5417297213247688,query-90,bm25
0.323685357789093,query-91,bm25
0.4176714106695309,query-92,bm25
0.41031783486341394,query-93,bm25
0.5106578331578332,query-94,bm25
0.592946716126064,query-95,bm25
0.20612026862026864,query-96,bm25
0.2561674260203672,query-97,bm25
0.6033333333333333,query-98,bm25
0.6363696488696488,query-99,bm25
0.5824511180932902,query-0,bm25+t5
0.43978522114451174,query-1,bm25+t5
0.6425977223761158,query-2,bm25+t5
0.7102114860448192,query-3,bm25+t5
0.37644898243739316,query-4,bm25+t5
0.5423826947046761,query-5,bm25+t5
0.5417524450857784,query-6,bm25+t5
0.4419895893580104,query-7,bm25+t5
0.48246527777777776,query-8,bm25+t5
0.1111111111111111,query-9,bm25+t5
0.2682900432900433,query-10,bm25+t5
0.2872159090909091,query-11,bm25+t5
0.3582251082251082,query-12,bm25+t5
0.8910714285714286,query-13,bm25+t5
0.8389253296230041,query-14,bm25+t5
0.8972222222222221,query-15,bm25+t5
0.9087301587301587,query-16,bm25+t5
0.8808080808080808,query-17,bm25+t5
0.46486636894577993,query-18,bm25+t5
0.3617893217893218,query-19,bm25+t5
0.6941798941798942,query-20,bm25+t5
0.7287477954144621,query-21,bm25+t5
0.7547061734561735,query-22,bm25+t5
0.6996110224617014,query-23,bm25+t5
0.9472222222222222,query-24,bm25+t5
0.4444444444444444,query-25,bm25+t5
0.8909920634920635,query-26,bm25+t5
0.26647684821118267,query-27,bm25+t5
1.0,query-28,bm25+t5
0.7783831616726353,query-29,bm25+t5
0.4037037037037037,query-30,bm25+t5
0.5133661093744812,query-31,bm25+t5
0.5973088646707235,query-32,bm25+t5
0.7102815587190587,query-33,bm25+t5
0.5779488232074439,query-34,bm25+t5
0.6501879407889638,query-35,bm25+t5
0.660313216195569,query-36,bm25+t5
0.5111111111111111,query-37,bm25+t5
0.5769920156428222,query-38,bm25+t5
0.6324546485260771,query-39,bm25+t5
0.8633395252837978,query-40,bm25+t5
0.9945054945054945,query-41,bm25+t5
0.7862794569215351,query-42,bm25+t5
0.8683790545203589,query-43,bm25+t5
0.18118178274428273,query-44,bm25+t5
0.29371724766461604,query-45,bm25+t5
0.8467813051146383,query-46,bm25+t5
0.7975083294602011,query-47,bm25+t5
0.44786331377514954,query-48,bm25+t5
0.37154977375565607,query-49,bm25+t5
0.796104918099803,query-50,bm25+t5
0.9373737373737374,query-51,bm25+t5
0.4006493506493507,query-52,bm25+t5
0.6534558638790738,query-53,bm25+t5
0.7644017094017095,query-54,bm25+t5
0.539021164021164,query-55,bm25+t5
0.5277777777777777,query-56,bm25+t5
0.7372134038800705,query-57,bm25+t5
0.4827648862575333,query-58,bm25+t5
0.4909172470042035,query-59,bm25+t5
0.649023162227467,query-60,bm25+t5
0.5648148148148148,query-61,bm25+t5
0.4482897606349618,query-62,bm25+t5
0.8680555555555555,query-63,bm25+t5
0.8055555555555555,query-64,bm25+t5
0.8814814814814814,query-65,bm25+t5
0.1548941798941799,query-66,bm25+t5
0.5678371011704344,query-67,bm25+t5
0.7333403437132427,query-68,bm25+t5
0.5057122377641996,query-69,bm25+t5
0.613035113035113,query-70,bm25+t5
0.9469176643488195,query-71,bm25+t5
0.8669405594405595,query-72,bm25+t5
0.8770992895992896,query-73,bm25+t5
0.42960609555289186,query-74,bm25+t5
0.21666666666666665,query-75,bm25+t5
0.693541766754718,query-76,bm25+t5
0.39285714285714285,query-77,bm25+t5
0.2710084033613445,query-78,bm25+t5
0.7291666666666666,query-79,bm25+t5
0.5991904641151999,query-80,bm25+t5
0.5248023715415019,query-81,bm25+t5
0.7732741617357003,query-82,bm25+t5
0.39888682745825604,query-83,bm25+t5
0.7965625115625115,query-84,bm25+t5
0.46197240259740263,query-85,bm25+t5
0.7245666200515699,query-86,bm25+t5
0.42903634826711756,query-87,bm25+t5
0.5436429492521279,query-88,bm25+t5
0.44287240537240535,query-89,bm25+t5
0.5181408312880257,query-90,bm25+t5
0.6168490135595399,query-91,bm25+t5
0.4610014046104271,query-92,bm25+t5
0.5217490842490843,query-93,bm25+t5
0.4057173712678831,query-94,bm25+t5
0.6394223539618278,query-95,bm25+t5
0.29596560846560843,query-96,bm25+t5
0.2786556230883962,query-97,bm25+t5
0.6099567099567099,query-98,bm25+t5
0.7416666666666667,query-99,bm25+t5
0.3297095328913511,query-0,TCT-ColBERTv2
0.39036508925172897,query-1,TCT-ColBERTv2
0.4121520372648238,query-2,TCT-ColBERTv2
0.5531986531986531,query-3,TCT-ColBERTv2
0.32676748582230625,query-4,TCT-ColBERTv2
0.5025419598733802,query-5,TCT-ColBERTv2
0.5366402116402117,query-6,TCT-ColBERTv2
0.44023323615160354,query-7,TCT-ColBERTv2
0.3682359307359307,query-8,TCT-ColBERTv2
0.24663078513653225,query-9,TCT-ColBERTv2
0.22126168232953547,query-10,TCT-ColBERTv2
0.2770760743321719,query-11,TCT-ColBERTv2
0.2347355733897757,query-12,TCT-ColBERTv2
0.5720462543991957,query-13,TCT-ColBERTv2
0.5476256519484973,query-14,TCT-ColBERTv2
0.6039682539682539,query-15,TCT-ColBERTv2
0.8245421245421244,query-16,TCT-ColBERTv2
0.8467813051146383,query-17,TCT-ColBERTv2
0.4007203009633776,query-18,TCT-ColBERTv2
0.2035532066882181,query-19,TCT-ColBERTv2
0.7297008547008548,query-20,TCT-ColBERTv2
0.8409171075837741,query-21,TCT-ColBERTv2
0.8145706145706145,query-22,TCT-ColBERTv2
0.9015958400573786,query-23,TCT-ColBERTv2
0.7598039215686275,query-24,TCT-ColBERTv2
0.7758607468752395,query-25,TCT-ColBERTv2
0.8492307692307692,query-26,TCT-ColBERTv2
0.3382332727700128,query-27,TCT-ColBERTv2
0.7956302521008404,query-28,TCT-ColBERTv2
0.638191143727476,query-29,TCT-ColBERTv2
0.3993030950571861,query-30,TCT-ColBERTv2
0.22896731288035638,query-31,TCT-ColBERTv2
0.46866530317668836,query-32,TCT-ColBERTv2
0.43639152960509037,query-33,TCT-ColBERTv2
0.6417789624071458,query-34,TCT-ColBERTv2
0.44279609279609267,query-35,TCT-ColBERTv2
0.4656565656565656,query-36,TCT-ColBERTv2
0.3060605577458256,query-37,TCT-ColBERTv2
0.2369649913880828,query-38,TCT-ColBERTv2
0.4316558441558441,query-39,TCT-ColBERTv2
0.7102133052133051,query-40,TCT-ColBERTv2
0.9002535925612849,query-41,TCT-ColBERTv2
0.7444534552658122,query-42,TCT-ColBERTv2
0.598289274582378,query-43,TCT-ColBERTv2
0.42027019140989724,query-44,TCT-ColBERTv2
0.14318250563713358,query-45,TCT-ColBERTv2
0.6079197994987469,query-46,TCT-ColBERTv2
0.5053311653790122,query-47,TCT-ColBERTv2
0.5588526915472584,query-48,TCT-ColBERTv2
0.2398773201118739,query-49,TCT-ColBERTv2
0.8177321906488572,query-50,TCT-ColBERTv2
0.6959317089733159,query-51,TCT-ColBERTv2
0.36035353535353537,query-52,TCT-ColBERTv2
0.47259593639602165,query-53,TCT-ColBERTv2
0.4893162393162393,query-54,TCT-ColBERTv2
0.5483772423110658,query-55,TCT-ColBERTv2
0.65,query-56,TCT-ColBERTv2
0.5555555555555556,query-57,TCT-ColBERTv2
0.3322690161336623,query-58,TCT-ColBERTv2
0.295,query-59,TCT-ColBERTv2
0.6807503940179379,query-60,TCT-ColBERTv2
0.9242424242424242,query-61,TCT-ColBERTv2
0.48867838044308626,query-62,TCT-ColBERTv2
0.9444444444444445,query-63,TCT-ColBERTv2
0.6115079365079364,query-64,TCT-ColBERTv2
0.6982872200263505,query-65,TCT-ColBERTv2
0.5444444444444444,query-66,TCT-ColBERTv2
0.6794973544973544,query-67,TCT-ColBERTv2
0.3717900893432809,query-68,TCT-ColBERTv2
0.26220876115377456,query-69,TCT-ColBERTv2
0.6846672236145921,query-70,TCT-ColBERTv2
0.877046650131771,query-71,TCT-ColBERTv2
0.5577747992755465,query-72,TCT-ColBERTv2
0.5505792037402356,query-73,TCT-ColBERTv2
0.36813186813186816,query-74,TCT-ColBERTv2
0.37350732600732595,query-75,TCT-ColBERTv2
0.3218988004463353,query-76,TCT-ColBERTv2
0.3715077025181555,query-77,TCT-ColBERTv2
0.10272010023562819,query-78,TCT-ColBERTv2
0.6726368606883313,query-79,TCT-ColBERTv2
0.8203043099831027,query-80,TCT-ColBERTv2
0.4049586776859504,query-81,TCT-ColBERTv2
0.7199511599511599,query-82,TCT-ColBERTv2
0.2857142857142857,query-83,TCT-ColBERTv2
0.17529461279461278,query-84,TCT-ColBERTv2
0.3732085304420049,query-85,TCT-ColBERTv2
0.740932376801942,query-86,TCT-ColBERTv2
0.34326254032136383,query-87,TCT-ColBERTv2
0.3559644097201406,query-88,TCT-ColBERTv2
0.45009523809523805,query-89,TCT-ColBERTv2
0.6631619314392424,query-90,TCT-ColBERTv2
0.7238391949930411,query-91,TCT-ColBERTv2
0.38118897617989017,query-92,TCT-ColBERTv2
0.472260015117158,query-93,TCT-ColBERTv2
0.20798626660695627,query-94,TCT-ColBERTv2
0.3713801388977655,query-95,TCT-ColBERTv2
0.27777777777777773,query-96,TCT-ColBERTv2
0.6114871594570843,query-97,TCT-ColBERTv2
0.4715667311411992,query-98,TCT-ColBERTv2
0.6236474849052488,query-99,TCT-ColBERTv2
